id,type,primary_title,original_title,primary_image,rating,start_year
tt0219965,movie,Bandits,Bandits,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTkyMzA3OTI3NV5BMl5BanBnXkFtZTYwMjU0ODM3._V1_.jpg', 'width': 475, 'height': 704}","{'aggregate_rating': 6.5, 'votes_count': 72899}",2001
tt0166485,movie,Anna and the King,Anna and the King,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmEyMzhiYTItN2MxNy00MWQ4LTgyMTUtM2VlNWJlZWQ0ZGNhXkEyXkFqcGc@._V1_.jpg', 'width': 736, 'height': 1083}","{'aggregate_rating': 6.7, 'votes_count': 39863}",1999
tt31806048,tvSeries,Hostage,Hostage,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjJhM2IwZDQtOTcxMy00MjUzLWEyZTAtMjM0ZWY2ZmZkNmM5XkEyXkFqcGc@._V1_.jpg', 'width': 1600, 'height': 720}",{},2025
tt0329717,movie,Hollywood Homicide,Hollywood Homicide,"{'url': 'https://m.media-amazon.com/images/M/MV5BMmQyMzc4N2MtMTEwMy00YTAzLTllNWMtODE2YmJjZGRmY2IyXkEyXkFqcGc@._V1_.jpg', 'width': 800, 'height': 1187}","{'aggregate_rating': 5.3, 'votes_count': 40637}",2003
tt0806203,movie,Carriers,Carriers,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTYwOTcxMzYxMl5BMl5BanBnXkFtZTcwODQyODQ3Mg@@._V1_.jpg', 'width': 510, 'height': 755}","{'aggregate_rating': 5.9, 'votes_count': 52121}",2009
tt0377062,movie,Flight of the Phoenix,Flight of the Phoenix,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTYyMjY4MzcwNF5BMl5BanBnXkFtZTcwNDQ5MzcyMQ@@._V1_.jpg', 'width': 1022, 'height': 1509}","{'aggregate_rating': 6.1, 'votes_count': 58013}",2004
tt2293640,movie,Minions,Minions,"{'url': 'https://m.media-amazon.com/images/M/MV5BODI4NzMyNjE0MF5BMl5BanBnXkFtZTgwMTcwNzI0MzE@._V1_.jpg', 'width': 1382, 'height': 2048}","{'aggregate_rating': 6.4, 'votes_count': 274732}",2015
tt8404256,movie,Snake Eyes,Snake Eyes: G.I. Joe Origins,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjRiYTRiMTQtMjBmMy00MDhiLWFlMWMtZGU1YTRiYjUxNjA2XkEyXkFqcGc@._V1_.jpg', 'width': 864, 'height': 1080}","{'aggregate_rating': 5.4, 'votes_count': 46869}",2021
tt1985949,movie,The Angry Birds Movie,The Angry Birds Movie,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTY3MjU0NDA0OF5BMl5BanBnXkFtZTgwNTc0MTU3OTE@._V1_.jpg', 'width': 1520, 'height': 2164}","{'aggregate_rating': 6.3, 'votes_count': 111800}",2016
tt1201167,movie,Funny People,Funny People,"{'url': 'https://m.media-amazon.com/images/M/MV5BNmNlMWQ3YmMtNzJlYi00NGJiLThhMjAtMGJlYjY0ZjZiYWU3XkEyXkFqcGc@._V1_.jpg', 'width': 1012, 'height': 1500}","{'aggregate_rating': 6.3, 'votes_count': 125853}",2009
tt0415306,movie,Talladega Nights: The Ballad of Ricky Bobby,Talladega Nights: The Ballad of Ricky Bobby,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzAzOTk1OTIyM15BMl5BanBnXkFtZTcwNDIzNTQzMQ@@._V1_.jpg', 'width': 2019, 'height': 3000}","{'aggregate_rating': 6.6, 'votes_count': 208060}",2006
tt0112573,movie,Braveheart,Braveheart,"{'url': 'https://m.media-amazon.com/images/M/MV5BNGMxZDBhNGQtYTZlNi00N2UzLWI4NDEtNmUzNWM2NTdmZDA0XkEyXkFqcGc@._V1_.jpg', 'width': 1981, 'height': 2924}","{'aggregate_rating': 8.3, 'votes_count': 1134158}",1995
tt0462538,movie,The Simpsons Movie,The Simpsons Movie,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzIxN2IzOGItOTcyZi00MTkzLWE4ZjktZTdlOWFiYWE4NzlmXkEyXkFqcGc@._V1_.jpg', 'width': 869, 'height': 1280}","{'aggregate_rating': 7.3, 'votes_count': 358272}",2007
tt0132245,movie,Driven,Driven,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjA5MDk4NzI0NF5BMl5BanBnXkFtZTYwNjU0Nzc5._V1_.jpg', 'width': 550, 'height': 815}","{'aggregate_rating': 4.6, 'votes_count': 44308}",2001
tt0368447,movie,The Village,The Village,"{'url': 'https://m.media-amazon.com/images/M/MV5BZWI1MjE4YmYtMjJhMS00YmJhLTg1NjMtYjM5ZWE0YjM2MGFiXkEyXkFqcGc@._V1_.jpg', 'width': 800, 'height': 1185}","{'aggregate_rating': 6.6, 'votes_count': 289560}",2004
tt0286106,movie,Signs,Signs,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDUwMDUyMDAyNF5BMl5BanBnXkFtZTYwMDQ3NzM3._V1_.jpg', 'width': 485, 'height': 719}","{'aggregate_rating': 6.8, 'votes_count': 402582}",2002
tt0317219,movie,Cars,Cars,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTg5NzY0MzA2MV5BMl5BanBnXkFtZTYwNDc3NTc2._V1_.jpg', 'width': 450, 'height': 667}","{'aggregate_rating': 7.3, 'votes_count': 507559}",2006
tt0295701,movie,xXx,xXx,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjY0MTc4ZDEtY2MxYi00ODIxLWJlNzQtZTlmZDVkYTYwM2NhXkEyXkFqcGc@._V1_.jpg', 'width': 1464, 'height': 2169}","{'aggregate_rating': 5.9, 'votes_count': 190654}",2002
tt28088031,tvSeries,Ransom Canyon,Ransom Canyon,"{'url': 'https://m.media-amazon.com/images/M/MV5BMWQ0Yzg1YzItNzNmMy00ZjNmLThmODAtZjUxMjZmZDAwOTkyXkEyXkFqcGc@._V1_.jpg', 'width': 1500, 'height': 2222}","{'aggregate_rating': 6.8, 'votes_count': 8009}",2025
tt0102057,movie,Hook,Hook,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTU0ZTU3MGUtOTQwNi00N2QzLWFmMDUtZDgxMGJlNGI5NDllXkEyXkFqcGc@._V1_.jpg', 'width': 900, 'height': 1357}","{'aggregate_rating': 6.8, 'votes_count': 283512}",1991
tt6111130,tvSeries,S.W.A.T.,S.W.A.T.,"{'url': 'https://m.media-amazon.com/images/M/MV5BNmNjZDEyNzAtYTI3NS00YTAwLWJiZjEtNzNmOGFkNTQ2MWIzXkEyXkFqcGc@._V1_.jpg', 'width': 960, 'height': 1440}","{'aggregate_rating': 7.2, 'votes_count': 38608}",2017,2025
tt0452637,movie,Lady in the Water,Lady in the Water,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjEyNTc0NTk5M15BMl5BanBnXkFtZTcwMDE5NzkyMw@@._V1_.jpg', 'width': 1386, 'height': 2048}","{'aggregate_rating': 5.5, 'votes_count': 106598}",2006
tt1231580,movie,Alvin and the Chipmunks: The Squeakquel,Alvin and the Chipmunks: The Squeakquel,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjI0NTc3MjU5M15BMl5BanBnXkFtZTcwODM4Nzg2Mg@@._V1_.jpg', 'width': 1383, 'height': 2048}","{'aggregate_rating': 4.6, 'votes_count': 58070}",2009
tt2302755,movie,Olympus Has Fallen,Olympus Has Fallen,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzg3Mjc0YzItZWQyOS00ODY4LTgwZjUtYWRmYzM1MDg1ZDA5XkEyXkFqcGc@._V1_.jpg', 'width': 1016, 'height': 1500}","{'aggregate_rating': 6.5, 'votes_count': 301041}",2013
tt1217613,movie,Battle Los Angeles,Battle: Los Angeles,"{'url': 'https://m.media-amazon.com/images/M/MV5BOGI1MzU4MGMtYjY5MC00MDNjLWI3OTMtYjM5YzcwOTg5NWNmXkEyXkFqcGc@._V1_.jpg', 'width': 981, 'height': 1450}","{'aggregate_rating': 5.7, 'votes_count': 188126}",2011
tt0993846,movie,The Wolf of Wall Street,The Wolf of Wall Street,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjIxMjgxNTk0MF5BMl5BanBnXkFtZTgwNjIyOTg2MDE@._V1_.jpg', 'width': 1382, 'height': 2048}","{'aggregate_rating': 8.2, 'votes_count': 1698878}",2013
tt2177771,movie,The Monuments Men,The Monuments Men,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjMxMjk4NTM1M15BMl5BanBnXkFtZTgwNjg0MjQ3MDE@._V1_.jpg', 'width': 2025, 'height': 3000}","{'aggregate_rating': 6.1, 'votes_count': 146249}",2014
tt1027718,movie,Wall Street: Money Never Sleeps,Wall Street: Money Never Sleeps,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTU5MDEzMzYwMF5BMl5BanBnXkFtZTcwNTcwMjUxMw@@._V1_.jpg', 'width': 1383, 'height': 2048}","{'aggregate_rating': 6.2, 'votes_count': 108531}",2010
tt0133952,movie,The Siege,The Siege,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjY4YmMyMzYtM2M4YS00YzQ2LTg5OWUtZjc4YmQ4NGE0ZGViXkEyXkFqcGc@._V1_.jpg', 'width': 1469, 'height': 2200}","{'aggregate_rating': 6.4, 'votes_count': 80936}",1998
tt0120102,movie,Seven Years in Tibet,Seven Years in Tibet,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTE3NGU1ZDAtN2Y2MC00Y2VkLThjMDUtMTQxMWVmYTY2ZmU4XkEyXkFqcGc@._V1_.jpg', 'width': 1968, 'height': 2918}","{'aggregate_rating': 7.1, 'votes_count': 162503}",1997
tt0280486,movie,Bad Company,Bad Company,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjE3MTA5MTcwNl5BMl5BanBnXkFtZTYwMDMwNzI3._V1_.jpg', 'width': 485, 'height': 719}","{'aggregate_rating': 5.6, 'votes_count': 51265}",2002
tt0058816,tvSeries,I Spy,I Spy,"{'url': 'https://m.media-amazon.com/images/M/MV5BYWY1ZThkMDYtZWMzZS00N2NhLWEzY2MtZDk1ZmY4ZDY1YTBmXkEyXkFqcGc@._V1_.jpg', 'width': 433, 'height': 665}","{'aggregate_rating': 7.2, 'votes_count': 2671}",1965,1968
tt1336608,movie,Rock of Ages,Rock of Ages,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTg2NDQyODAzNF5BMl5BanBnXkFtZTcwMTg5MDA3Nw@@._V1_.jpg', 'width': 1384, 'height': 2048}","{'aggregate_rating': 5.9, 'votes_count': 83387}",2012
tt1448755,movie,Killer Elite,Killer Elite,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTc4MDAxMjAzNV5BMl5BanBnXkFtZTcwNTY3ODg3NQ@@._V1_.jpg', 'width': 864, 'height': 1280}","{'aggregate_rating': 6.4, 'votes_count': 138563}",2011
tt0308208,movie,Ballistic: Ecks vs. Sever,Ballistic: Ecks vs. Sever,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTkwMDk0OTcyMF5BMl5BanBnXkFtZTYwNzcxMDg5._V1_.jpg', 'width': 450, 'height': 666}","{'aggregate_rating': 3.7, 'votes_count': 21530}",2002
tt0181739,movie,Osmosis Jones,Osmosis Jones,"{'url': 'https://m.media-amazon.com/images/M/MV5BYWRkZWE3M2YtMjI0MC00ODk2LThhYTktN2ZmM2RiMTJiZGYwXkEyXkFqcGc@._V1_.jpg', 'width': 968, 'height': 1440}","{'aggregate_rating': 6.3, 'votes_count': 40429}",2001
tt2717822,movie,Blackhat,Blackhat,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTg1NDUyMzk5NV5BMl5BanBnXkFtZTgwOTk1NzUxMzE@._V1_.jpg', 'width': 660, 'height': 1045}","{'aggregate_rating': 5.5, 'votes_count': 66223}",2015
tt0430912,movie,Basic Instinct 2,Basic Instinct 2,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTkzNzM3ODY3Nl5BMl5BanBnXkFtZTcwNzMyNDcyNA@@._V1_.jpg', 'width': 675, 'height': 1023}","{'aggregate_rating': 4.4, 'votes_count': 42877}",2006
tt1043726,movie,The Legend of Hercules,The Legend of Hercules,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTQwMjEyODQxMV5BMl5BanBnXkFtZTgwMDQxMjE3MDE@._V1_.jpg', 'width': 961, 'height': 1500}","{'aggregate_rating': 4.3, 'votes_count': 57189}",2014
tt1325004,movie,The Twilight Saga: Eclipse,The Twilight Saga: Eclipse,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDMwNjAzNzYwOF5BMl5BanBnXkFtZTcwMDY5NzcyMw@@._V1_.jpg', 'width': 1387, 'height': 2048}","{'aggregate_rating': 5.1, 'votes_count': 272381}",2010
tt7510222,movie,Despicable Me 4,Despicable Me 4,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzY0ZTlhYzgtOTgzZC00ZTg2LTk4NTEtZDllM2E2NGE5Njg2XkEyXkFqcGc@._V1_.jpg', 'width': 1000, 'height': 1500}","{'aggregate_rating': 6.2, 'votes_count': 68765}",2024
tt2637276,movie,Ted 2,Ted 2,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjEwMDg3MDk1NF5BMl5BanBnXkFtZTgwNjYyODA1NTE@._V1_.jpg', 'width': 1293, 'height': 2048}","{'aggregate_rating': 6.3, 'votes_count': 249666}",2015
tt0132347,movie,Mystery Men,Mystery Men,"{'url': 'https://m.media-amazon.com/images/M/MV5BNThiMzQ3ZmUtYzRmMS00Njg2LWEzM2EtNGI3ZTAwNmFiOTlkXkEyXkFqcGc@._V1_.jpg', 'width': 1803, 'height': 2699}","{'aggregate_rating': 6.1, 'votes_count': 72709}",1999
tt0140352,movie,The Insider,The Insider,"{'url': 'https://m.media-amazon.com/images/M/MV5BZGY3ZjEyODAtNjAwMC00ZTEwLTg3NDctYzMzYTZkMjBmZDQwXkEyXkFqcGc@._V1_.jpg', 'width': 580, 'height': 833}","{'aggregate_rating': 7.8, 'votes_count': 187373}",1999
tt0758774,movie,Body of Lies,Body of Lies,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTgzOTY3MTM0OV5BMl5BanBnXkFtZTcwNjc5MTI5MQ@@._V1_.jpg', 'width': 810, 'height': 1200}","{'aggregate_rating': 7, 'votes_count': 246084}",2008
tt1611224,movie,Abraham Lincoln: Vampire Hunter,Abraham Lincoln: Vampire Hunter,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjY2Mzc0MDA4NV5BMl5BanBnXkFtZTcwOTg5OTcxNw@@._V1_.jpg', 'width': 1012, 'height': 1500}","{'aggregate_rating': 5.9, 'votes_count': 165389}",2012
tt0106179,tvSeries,The X-Files,The X Files,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzg3ODVhZWEtYmI0MC00NDQ0LWEyNGYtM2M0MTRhZTZmMjU3XkEyXkFqcGc@._V1_.jpg', 'width': 1620, 'height': 2400}","{'aggregate_rating': 8.6, 'votes_count': 263730}",1993,2018
tt0120815,movie,Saving Private Ryan,Saving Private Ryan,"{'url': 'https://m.media-amazon.com/images/M/MV5BZGZhZGQ1ZWUtZTZjYS00MDJhLWFkYjctN2ZlYjE5NWYwZDM2XkEyXkFqcGc@._V1_.jpg', 'width': 800, 'height': 1177}","{'aggregate_rating': 8.6, 'votes_count': 1578977}",1998
tt0207201,movie,What Women Want,What Women Want,"{'url': 'https://m.media-amazon.com/images/M/MV5BZjA3ZDkzNGEtZmU1OS00YzNiLWJiMzItNTk0ZTZhOWM5ZTUxXkEyXkFqcGc@._V1_.jpg', 'width': 1059, 'height': 1497}","{'aggregate_rating': 6.5, 'votes_count': 231972}",2000
tt0285531,movie,Dreamcatcher,Dreamcatcher,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjQ0MTc5MDItYTFmYy00ZTkxLWJhMmQtYTJkZTkxMTczNjIxXkEyXkFqcGc@._V1_.jpg', 'width': 1170, 'height': 1668}","{'aggregate_rating': 5.5, 'votes_count': 98723}",2003
tt0133093,movie,The Matrix,The Matrix,"{'url': 'https://m.media-amazon.com/images/M/MV5BN2NmN2VhMTQtMDNiOS00NDlhLTliMjgtODE2ZTY0ODQyNDRhXkEyXkFqcGc@._V1_.jpg', 'width': 2100, 'height': 3156}","{'aggregate_rating': 8.7, 'votes_count': 2167040}",1999
tt0304669,movie,The Santa Clause 2,The Santa Clause 2,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjU0Njk5MTA2Nl5BMl5BanBnXkFtZTYwODkzMzQ3._V1_.jpg', 'width': 400, 'height': 593}","{'aggregate_rating': 5.8, 'votes_count': 67005}",2002
tt0128853,movie,You've Got Mail,You've Got Mail,"{'url': 'https://m.media-amazon.com/images/M/MV5BN2FhMWRiODYtMTQwMy00OTE2LTlhZjMtNWRmYmIyZjYwYTk1XkEyXkFqcGc@._V1_.jpg', 'width': 1012, 'height': 1500}","{'aggregate_rating': 6.7, 'votes_count': 238630}",1998
tt0120746,movie,The Mask of Zorro,The Mask of Zorro,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzA2MDgyYzMtNjc4OC00YjU0LWEzMWEtOTRhMTViODY0Mjk0XkEyXkFqcGc@._V1_.jpg', 'width': 1004, 'height': 1500}","{'aggregate_rating': 6.8, 'votes_count': 205006}",1998
tt1809398,movie,Unbroken,Unbroken,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTY3ODg2OTgyOF5BMl5BanBnXkFtZTgwODk1OTAwMzE@._V1_.jpg', 'width': 1293, 'height': 2048}","{'aggregate_rating': 7.2, 'votes_count': 191517}",2014
tt0106582,movie,Cliffhanger,Cliffhanger,"{'url': 'https://m.media-amazon.com/images/M/MV5BNGJkZmZlYTYtODQ1ZC00N2JiLWIxMWYtZTE4ZDMxZjQyZTAzXkEyXkFqcGc@._V1_.jpg', 'width': 1458, 'height': 2187}","{'aggregate_rating': 6.5, 'votes_count': 145133}",1993
tt0087538,movie,The Karate Kid,The Karate Kid,"{'url': 'https://m.media-amazon.com/images/M/MV5BM2I3ZmZhNzctMzBlNC00YTc2LWE1MmEtY2ZkMzg3Y2I1ZDJhXkEyXkFqcGc@._V1_.jpg', 'width': 909, 'height': 1419}","{'aggregate_rating': 7.3, 'votes_count': 261627}",1984
tt0304415,movie,Mona Lisa Smile,Mona Lisa Smile,"{'url': 'https://m.media-amazon.com/images/M/MV5BZmIyM2M5MTQtMDQ4ZS00N2E3LWFiMmQtY2RmNTdmOGNjODIxXkEyXkFqcGc@._V1_.jpg', 'width': 1920, 'height': 2560}","{'aggregate_rating': 6.6, 'votes_count': 96161}",2003
tt0120663,movie,Eyes Wide Shut,Eyes Wide Shut,"{'url': 'https://m.media-amazon.com/images/M/MV5BZTQ0MmM5MDAtYmYyZS00MzlmLTlhZTAtZDJlZWY5ZTZkZjZmXkEyXkFqcGc@._V1_.jpg', 'width': 676, 'height': 1000}","{'aggregate_rating': 7.5, 'votes_count': 402583}",1999
tt2381941,movie,Focus,Focus,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTUwODg2OTA4OF5BMl5BanBnXkFtZTgwOTE5MTE4MzE@._V1_.jpg', 'width': 509, 'height': 755}","{'aggregate_rating': 6.6, 'votes_count': 287814}",2015
tt0359013,movie,Blade: Trinity,Blade: Trinity,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjE0Nzg2MzI3MF5BMl5BanBnXkFtZTYwMjExODQ3._V1_.jpg', 'width': 485, 'height': 719}","{'aggregate_rating': 5.8, 'votes_count': 196819}",2004
tt0119942,movie,Primary Colors,Primary Colors,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzlkNDFmM2UtYWY4ZC00NGQwLTgwNmYtMWMxMzNhZjM4ODk4XkEyXkFqcGc@._V1_.jpg', 'width': 1007, 'height': 1500}","{'aggregate_rating': 6.7, 'votes_count': 30922}",1998
tt0452608,movie,Death Race,Death Race,"{'url': 'https://m.media-amazon.com/images/M/MV5BZjdlNmJjM2ItYjkwOS00NDMxLWFjM2QtNzcyZjJkYzEzYzQ5XkEyXkFqcGc@._V1_.jpg', 'width': 550, 'height': 800}","{'aggregate_rating': 6.4, 'votes_count': 224753}",2008
tt0228750,movie,Proof of Life,Proof of Life,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTMyODkwNzM3OV5BMl5BanBnXkFtZTYwMTc5Nzc5._V1_.jpg', 'width': 548, 'height': 808}","{'aggregate_rating': 6.3, 'votes_count': 60181}",2000
tt0137523,movie,Fight Club,Fight Club,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTgyOGQ1NDItNGU3Ny00MjU3LTg2YWEtNmEyYjBiMjI1Y2M5XkEyXkFqcGc@._V1_.jpg', 'width': 1066, 'height': 1600}","{'aggregate_rating': 8.8, 'votes_count': 2483655}",1999
tt0102070,movie,Hudson Hawk,Hudson Hawk,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjFjMDBkYzAtNWU4OS00YTVkLTlhYWQtYTRiZGM1MmEzMGY2XkEyXkFqcGc@._V1_.jpg', 'width': 2000, 'height': 3000}","{'aggregate_rating': 5.7, 'votes_count': 62608}",1991
tt1418377,movie,"I, Frankenstein","I, Frankenstein","{'url': 'https://m.media-amazon.com/images/M/MV5BMjM3Mzk2MDU3N15BMl5BanBnXkFtZTgwMzg1NTI4MDE@._V1_.jpg', 'width': 1382, 'height': 2048}","{'aggregate_rating': 5.1, 'votes_count': 85135}",2014
tt0357277,movie,Elektra,Elektra,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTI3MTUwNzM5MV5BMl5BanBnXkFtZTcwNzczMDIzMw@@._V1_.jpg', 'width': 1383, 'height': 2048}","{'aggregate_rating': 4.7, 'votes_count': 102383}",2005
tt0156934,movie,Random Hearts,Random Hearts,"{'url': 'https://m.media-amazon.com/images/M/MV5BY2Y1MzZmMDgtNzI5NS00ZWNjLTk2NDItNDRlZDkyZjY2ZjZlXkEyXkFqcGc@._V1_.jpg', 'width': 1732, 'height': 2583}","{'aggregate_rating': 5.4, 'votes_count': 24838}",1999
tt0396171,movie,Perfume: The Story of a Murderer,Perfume: The Story of a Murderer,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTg2Mzk2NjkzNl5BMl5BanBnXkFtZTYwMzIzOTc2._V1_.jpg', 'width': 449, 'height': 666}","{'aggregate_rating': 7.5, 'votes_count': 273801}",2006
tt0375568,movie,Astro Boy,Astro Boy,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTI5NTEwNTcxMl5BMl5BanBnXkFtZTcwMDEyMTE4Mg@@._V1_.jpg', 'width': 1382, 'height': 2048}","{'aggregate_rating': 6.2, 'votes_count': 41671}",2009
tt0111756,movie,Wyatt Earp,Wyatt Earp,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjQ5YzJmMjktMmYwNi00ZTU4LWFhMDgtZWRhZDAxZTA2MzIxXkEyXkFqcGc@._V1_.jpg', 'width': 1376, 'height': 2048}","{'aggregate_rating': 6.7, 'votes_count': 57537}",1994
tt3672840,movie,Dragon Blade,Tian jiang xiong shi,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTk0MjgxOTQ5MF5BMl5BanBnXkFtZTgwODA3NTUwNjE@._V1_.jpg', 'width': 1382, 'height': 2048}","{'aggregate_rating': 5.9, 'votes_count': 22071}",2015
tt0141926,movie,U-571,U-571,"{'url': 'https://m.media-amazon.com/images/M/MV5BNmU2MjAxZGQtMGY3NC00ODYwLThkZWQtNzhjMDhhOTVlMWYyXkEyXkFqcGc@._V1_.jpg', 'width': 1006, 'height': 1500}","{'aggregate_rating': 6.6, 'votes_count': 90162}",2000
tt0811138,movie,The Love Guru,The Love Guru,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTg3OTY1MTQ3MF5BMl5BanBnXkFtZTcwMDIzMTM3MQ@@._V1_.jpg', 'width': 540, 'height': 800}","{'aggregate_rating': 3.8, 'votes_count': 56161}",2008
tt3460252,movie,The Hateful Eight,The Hateful Eight,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjA1MTc1NTg5NV5BMl5BanBnXkFtZTgwOTM2MDEzNzE@._V1_.jpg', 'width': 1382, 'height': 2048}","{'aggregate_rating': 7.8, 'votes_count': 695977}",2015
tt1411704,movie,Hop,Hop,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTY4MDcxNTkzNV5BMl5BanBnXkFtZTcwMTg2MDY2NA@@._V1_.jpg', 'width': 1013, 'height': 1500}","{'aggregate_rating': 5.4, 'votes_count': 39232}",2011
tt0290002,movie,Meet the Fockers,Meet the Fockers,"{'url': 'https://m.media-amazon.com/images/M/MV5BMGI0NDZhODctZWYwNC00ZGZhLTg2N2UtMzdiZjM0OTM4NTY0XkEyXkFqcGc@._V1_.jpg', 'width': 972, 'height': 1440}","{'aggregate_rating': 6.4, 'votes_count': 296311}",2004
tt0120689,movie,The Green Mile,The Green Mile,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTUxMzQyNjA5MF5BMl5BanBnXkFtZTYwOTU2NTY3._V1_.jpg', 'width': 500, 'height': 740}","{'aggregate_rating': 8.6, 'votes_count': 1495350}",1999
tt0371606,movie,Chicken Little,Chicken Little,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTM3MTIzMDQxMV5BMl5BanBnXkFtZTYwNTE0Mjg3._V1_.jpg', 'width': 485, 'height': 718}","{'aggregate_rating': 5.7, 'votes_count': 105606}",2005
tt0258463,movie,The Bourne Identity,The Bourne Identity,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTk1ZTcyMWMtMWUxYS00MmEzLTlmODYtOTk1MGRjOTg1ZjlmXkEyXkFqcGc@._V1_.jpg', 'width': 1000, 'height': 1500}","{'aggregate_rating': 7.8, 'votes_count': 597082}",2002
tt0144214,movie,The General's Daughter,The General's Daughter,"{'url': 'https://m.media-amazon.com/images/M/MV5BNmZiZjk0OTQtZDhiNS00YzRjLWJmOWItZjM3ZGI4NDU5NDE0XkEyXkFqcGc@._V1_.jpg', 'width': 999, 'height': 1500}","{'aggregate_rating': 6.4, 'votes_count': 66507}",1999
tt0120794,movie,The Prince of Egypt,The Prince of Egypt,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjc4NzU5MDUtNmFkNi00NzI5LWE3NjQtNjJlZDRlNjdhZWYwXkEyXkFqcGc@._V1_.jpg', 'width': 576, 'height': 858}","{'aggregate_rating': 7.2, 'votes_count': 155901}",1998
tt1272878,movie,2 Guns,2 Guns,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTQ5MTgzNDg4OF5BMl5BanBnXkFtZTcwMjAyODEzOQ@@._V1_.jpg', 'width': 1292, 'height': 2048}","{'aggregate_rating': 6.7, 'votes_count': 232849}",2013
tt0317740,movie,The Italian Job,The Italian Job,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjJjNzc5YjAtZjU2Ni00ZjVkLTkzYmItM2E2NDM0NWE1YmJhXkEyXkFqcGc@._V1_.jpg', 'width': 1600, 'height': 2400}","{'aggregate_rating': 7, 'votes_count': 400126}",2003
tt0120587,movie,Antz,Antz,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzdlMzZhZjctY2JjYy00OGRiLThjMTEtODRmZTg2ZjI5MjEzXkEyXkFqcGc@._V1_.jpg', 'width': 1454, 'height': 2176}","{'aggregate_rating': 6.5, 'votes_count': 168205}",1998
tt0099371,movie,Days of Thunder,Days of Thunder,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjM0NjgwYjAtMjQ3Mi00NDY1LTgwMDktZGJkOGRkMTBkMDA2XkEyXkFqcGc@._V1_.jpg', 'width': 1967, 'height': 2918}","{'aggregate_rating': 6.1, 'votes_count': 101289}",1990
